loan_status,loan_amnt,int_rate,grade,emp_length,home_ownership,annual_inc,age
1,10000,13.49,C,5,RENT,132600,31
1,13275,,C,,RENT,38040,30
1,30000,12.69,B,4,RENT,84000,22
1,9000,15.96,C,4,MORTGAGE,78000,31
1,9375,11.71,B,1,RENT,30000,22
1,4050,7.51,A,17,MORTGAGE,75000,31
1,12000,8.9,A,2,RENT,30000,34
1,14400,11.71,B,8,RENT,125000,25
1,25500,17.27,D,2,MORTGAGE,75000,35
1,7000,14.65,C,6,MORTGAGE,58000,40
1,5000,14.65,C,1,MORTGAGE,24000,22
1,9600,14.27,C,4,RENT,24000,21
1,4000,14.65,C,11,RENT,45000,37
1,7075,17.58,D,3,OWN,62910,33
1,10000,6.62,A,4,RENT,40000,25
1,5000,,A,,RENT,15000,31
1,25000,13.49,C,5,MORTGAGE,73476,23
1,20000,16.77,D,5,RENT,53000,22
1,6250,7.51,A,15,MORTGAGE,38484,22
1,5000,15.27,C,6,RENT,80000,24
1,4000,7.51,A,6,RENT,110000,28
1,1200,9.91,B,0,RENT,34000,26
1,12625,7.9,A,1,MORTGAGE,55000,29
1,3000,15.96,C,20,MORTGAGE,58000,27
1,2000,7.9,A,4,RENT,20400,29
1,10000,20.89,F,4,RENT,45600,30
1,16450,10.65,B,0,OWN,38400,33
1,12000,,A,8,MORTGAGE,40000,30
1,4750,15.27,C,7,MORTGAGE,55500,27
1,4500,14.65,C,4,MORTGAGE,75000,25
1,3000,19.03,E,3,RENT,24000,37
1,1000,6.62,A,4,MORTGAGE,30000,23
1,2000,9.91,B,,RENT,25000,25
1,8500,15.96,C,1,MORTGAGE,78000,22
1,1000,15.27,C,15,MORTGAGE,32352,22
1,13600,12.42,B,48,MORTGAGE,91000,30
1,7000,16.29,D,3,RENT,120000,32
1,12000,16.29,D,2,MORTGAGE,133000,31
1,15600,17.27,D,21,MORTGAGE,87000,49
1,8000,15.27,C,1,RENT,128000,39
1,10000,11.71,B,4,RENT,48000,31
1,9750,14.27,C,6,MORTGAGE,82248,25
1,3600,6.62,A,1,RENT,24000,24
1,7200,11.71,B,0,RENT,14400,22
1,6000,7.9,A,,RENT,38400,40
1,3000,,C,2,RENT,55000,37
1,6000,16.77,D,,RENT,32124,23
1,32000,15.23,C,7,MORTGAGE,60000,33
1,6000,5.42,A,0,MORTGAGE,52800,25
1,14000,7.49,A,,MORTGAGE,66000,22
1,5000,11.49,B,0,RENT,37000,32
1,10000,12.99,C,3,RENT,38000,25
1,8000,9.99,B,3,RENT,14400,22
1,8000,15.23,C,2,RENT,52500,24
1,5000,7.49,A,4,RENT,75000,23
1,7100,6.99,A,2,RENT,50400,23
1,9200,7.49,A,16,RENT,29000,26
1,4800,,C,4,RENT,36000,22
1,9500,15.62,D,15,MORTGAGE,28000,23
1,18000,13.99,C,4,RENT,132725.38,27
1,16000,7.49,A,21,RENT,62000,23
1,11400,10.99,B,,MORTGAGE,58800,29
1,19000,6.99,A,,MORTGAGE,48000,24
1,4200,10.99,B,1,RENT,42499,25
1,18200,11.99,B,8,MORTGAGE,55000,25
1,3000,7.49,A,0,RENT,50000,26
1,3000,11.49,B,3,RENT,34580,31
1,8000,5.99,A,19,RENT,38000,35
1,3600,7.49,A,3,RENT,70000,27
1,4500,8.49,A,3,RENT,26000,23
1,7650,19.29,E,4,RENT,39000,29
1,3550,11.49,B,,RENT,10200,40
1,11200,14.79,C,1,MORTGAGE,91200,25
1,35000,10.99,B,3,RENT,82000,65
1,8000,13.49,C,5,RENT,50000,23
1,8500,,C,1,RENT,52968,22
1,5000,9.99,B,8,RENT,45000,35
1,11000,8.49,A,7,OWN,27852,29
1,10000,12.99,C,1,OWN,34800,28
1,2200,,B,6,MORTGAGE,18000,30
1,7000,7.49,A,,MORTGAGE,45000,24
1,7000,7.49,A,14,RENT,55000,24
1,25000,7.49,A,3,MORTGAGE,53148,23
1,1500,5.42,A,1,MORTGAGE,60000,24
1,3500,16.89,D,1,MORTGAGE,60000,37
1,2200,7.49,A,11,MORTGAGE,45000,31
1,3200,16.49,D,5,RENT,60000,22
1,17000,11.99,B,11,MORTGAGE,30000,24
1,5225,7.49,A,8,MORTGAGE,135000,24
1,6000,10.99,B,4,RENT,30000,22
1,6475,6.99,A,4,RENT,92000,23
1,6000,11.49,B,1,OWN,35000,36
1,7000,10.99,B,2,RENT,30000,21
1,13000,15.99,D,3,RENT,120000,26
1,12000,6.99,A,3,MORTGAGE,120000,39
1,10000,,B,4,OWN,38400,29
1,4500,8.49,A,5,RENT,60000,23
1,21500,16.89,D,5,RENT,65000,24
1,8500,8.49,A,2,RENT,27000,37
1,10175,12.99,C,3,RENT,158000,27
1,7500,9.99,B,8,RENT,30000,21
1,3000,11.49,B,13,RENT,42000,22
1,12000,11.49,B,5,MORTGAGE,108000,32
1,4000,5.99,A,12,RENT,50582,22
1,1500,12.99,C,0,RENT,14400,25
1,1600,,A,9,RENT,40000,31
1,2400,9.99,B,,OWN,10800,30
1,7200,8.49,A,5,OWN,25000,23
1,5000,10.99,B,1,RENT,34800,23
1,16000,,C,2,RENT,55000,25
1,5000,12.99,C,0,RENT,24996,31
1,13000,5.99,A,6,RENT,42000,26
1,7550,14.79,C,3,RENT,20400,24
1,28000,12.99,C,1,MORTGAGE,160000,27
1,6000,11.99,B,18,MORTGAGE,61000,24
1,6000,11.99,B,1,RENT,89700,27
1,15000,14.79,C,5,RENT,65000,24
1,3200,5.99,A,0,RENT,12000,24
1,21000,,D,1,RENT,112511.52,28
1,14000,11.99,B,8,RENT,35000,28
1,15000,8.49,A,5,MORTGAGE,75000,26
1,26400,16.49,D,4,MORTGAGE,68000,21
1,10000,10.99,B,1,OWN,60000,29
1,10000,8.49,A,16,RENT,38400,23
1,21000,11.99,B,6,RENT,78000,31
1,1550,,A,,MORTGAGE,26400,22
1,5000,18.79,E,13,MORTGAGE,45000,27
1,16000,17.49,D,2,RENT,95000,31
1,1000,13.49,C,,MORTGAGE,100000,23
1,7200,11.99,B,6,RENT,50000,35
1,10000,,B,2,MORTGAGE,80000,30
1,5400,10.99,B,3,MORTGAGE,50000,23
1,9000,,A,2,RENT,39359,23
1,7000,15.99,D,20,OWN,60000,28
1,3500,10.99,B,,RENT,27600,25
1,3300,12.99,C,0,OWN,41196,33
1,7500,8.49,A,4,RENT,50400,22
1,9000,18.39,E,4,RENT,42000,35
1,4000,9.99,B,4,RENT,58800,26
1,12800,14.79,C,16,RENT,36000,30
1,15000,17.99,E,11,MORTGAGE,65000,37
1,14500,5.42,A,14,MORTGAGE,70000,24
1,3000,15.62,D,0,RENT,51996,22
1,10000,5.42,A,6,MORTGAGE,50000,26
1,1600,10.59,B,3,RENT,12000,21
1,15000,5.99,A,0,MORTGAGE,54000,26
1,8000,10.59,B,0,RENT,26400,27
1,8500,5.42,A,40,MORTGAGE,60000,26
1,5000,15.23,C,2,RENT,65000,28
1,10000,13.99,C,0,RENT,84996,23
1,3000,16.89,D,5,RENT,60000,40
1,8300,,A,5,OWN,50000,33
1,8000,10.59,B,8,MORTGAGE,50000,26
1,11400,17.99,E,4,MORTGAGE,55000,23
1,4500,10.99,B,12,RENT,66000,25
1,7000,11.99,B,0,RENT,34800,23
1,4800,11.99,B,1,OWN,27000,22
1,14000,,B,6,MORTGAGE,90000,23
1,1000,17.99,E,1,RENT,24000,24
1,6500,15.99,D,3,MORTGAGE,54000,22
1,6000,16.49,D,2,RENT,18835.2,27
1,7500,16.89,D,2,RENT,91500,24
1,4000,11.49,B,1,RENT,51000,38
1,9600,20.62,F,2,RENT,60000,23
1,2250,6.99,A,7,RENT,48000,28
1,4000,9.99,B,3,MORTGAGE,40000,23
1,2500,7.49,A,1,RENT,32004,42
1,35000,7.49,A,0,MORTGAGE,150000,31
1,4200,10.99,B,17,MORTGAGE,32400,22
1,6000,17.49,D,8,RENT,53000,29
1,4200,10.99,B,2,RENT,60000,23
1,1325,13.49,C,0,RENT,24000,25
1,6000,10.59,B,2,RENT,28000,25
1,8025,,C,11,MORTGAGE,55000,28
1,12000,5.99,A,3,MORTGAGE,36000,25
1,8000,15.62,D,14,MORTGAGE,40000,38
1,15000,11.49,B,8,MORTGAGE,120000,26
1,4000,11.49,B,17,RENT,18000,22
1,2500,15.62,D,3,RENT,39000,35
1,4000,17.49,D,1,MORTGAGE,49000,24
1,15000,13.99,C,2,MORTGAGE,48000,51
1,2500,11.49,B,14,RENT,66072,36
1,11200,13.99,C,7,RENT,105000,31
1,8400,7.49,A,3,RENT,58576,30
1,1200,19.29,E,2,RENT,34560,22
1,8400,15.99,D,13,MORTGAGE,120000,32
1,5000,15.99,D,0,RENT,46000,26
1,4000,16.49,D,5,MORTGAGE,25344,24
1,8000,11.99,B,24,RENT,40000,27
1,4000,15.62,D,3,MORTGAGE,60000,23
1,4500,5.99,A,0,MORTGAGE,39660,26
1,10000,15.99,D,4,MORTGAGE,36000,24
1,4500,13.49,C,8,RENT,45000,28
1,13000,8.49,A,3,MORTGAGE,78000,27
1,25300,10.99,B,14,RENT,95000,23
1,4000,15.62,D,2,RENT,18720,23
1,4500,,C,0,RENT,60000,28
1,4000,12.99,C,5,RENT,42000,21
1,12800,7.49,A,6,MORTGAGE,56000,25
1,5000,17.99,E,2,RENT,36000,27
1,10000,10.59,B,0,MORTGAGE,38000,42
1,6000,7.49,A,6,OWN,30000,22
1,3500,8.49,A,6,RENT,26400,21
1,4800,15.23,C,2,RENT,48000,24
1,7200,,B,16,MORTGAGE,50000,22
1,10000,10.99,B,13,MORTGAGE,150000,30
1,6400,15.99,D,19,MORTGAGE,50000,22
1,9800,7.49,A,9,MORTGAGE,50000,25
1,11200,16.89,D,5,RENT,26000,22
1,12000,,C,3,MORTGAGE,88000,24
1,14500,7.49,A,11,MORTGAGE,76500,26
1,9000,11.49,B,14,MORTGAGE,110000,30
1,4800,11.49,B,11,MORTGAGE,60000,26
1,4000,10.99,B,9,RENT,42000,23
1,6000,8.49,A,0,RENT,35000,29
1,2250,8.49,A,8,MORTGAGE,54000,25
1,35000,10.59,B,6,MORTGAGE,110000,30
1,3600,13.99,C,2,RENT,67000,25
1,35000,,C,38,RENT,75000,36
1,13000,18.39,E,1,RENT,50000,23
1,6000,11.99,B,2,OWN,35000,27
1,7000,9.99,B,8,MORTGAGE,52000,26
1,6000,15.62,D,3,RENT,39000,24
1,5000,7.49,A,1,MORTGAGE,52500,23
1,4400,11.99,B,3,MORTGAGE,36000,30
1,3500,13.49,C,3,OWN,25000,31
1,7500,7.49,A,8,MORTGAGE,60000,29
1,4800,10.99,B,1,MORTGAGE,57600,23
1,7100,7.49,A,2,OWN,26000,22
1,4600,13.99,C,5,RENT,50000,26
1,7000,,C,1,MORTGAGE,55000,25
1,5000,13.49,C,3,RENT,80000,22
1,3000,,C,7,RENT,31400,31
1,6000,10.99,B,5,MORTGAGE,52000,25
1,3000,13.99,C,13,MORTGAGE,45000,30
1,8000,15.99,D,10,MORTGAGE,87000,22
1,2000,13.99,C,2,OWN,35000,34
1,8875,10.59,B,0,RENT,21312,26
1,6000,9.99,B,4,RENT,33000,29
1,9000,11.49,B,3,RENT,26400,24
1,6125,16.89,D,1,MORTGAGE,40300,28
1,7550,16.89,D,8,RENT,34560,41
1,2600,5.99,A,6,MORTGAGE,63000,34
1,9250,10.59,B,1,RENT,40000,35
1,3250,,A,3,MORTGAGE,45292.8,23
1,3000,11.49,B,1,RENT,20000,30
1,2500,8.49,A,2,RENT,36000,22
1,2000,5.42,A,30,RENT,56000,31
1,12000,11.49,B,0,RENT,32500,22
1,4325,5.42,A,1,RENT,48000,23
1,4000,,B,3,RENT,26400,24
1,11000,10.59,B,3,MORTGAGE,42000,26
1,2000,16.89,D,3,MORTGAGE,15000,31
1,4775,7.49,A,1,MORTGAGE,57000,28
1,4000,8.49,A,5,MORTGAGE,35000,36
1,5125,5.99,A,5,RENT,60000,21
1,6000,,B,21,RENT,63000,31
1,9600,7.49,A,3,RENT,65000,26
1,6000,12.99,C,15,RENT,38000,25
1,10600,12.99,C,0,RENT,31200,22
1,6000,13.99,C,3,RENT,55000,29
1,4475,16.89,D,3,RENT,13200,29
1,3000,19.29,E,4,RENT,30000,24
1,6350,7.49,A,4,MORTGAGE,43200,24
1,5500,5.99,A,,MORTGAGE,45000,22
1,1000,15.99,D,0,MORTGAGE,27000,23
1,5000,5.99,A,6,RENT,45000,28
1,4000,18.39,E,7,OWN,68400,25
1,10000,11.99,B,,RENT,36000,32
1,1600,15.62,D,7,RENT,57000,21
1,6000,5.99,A,20,MORTGAGE,27012,45
1,2250,15.62,D,3,MORTGAGE,27600,30
1,6000,12.99,C,1,RENT,48000,23
1,8275,16.49,D,5,MORTGAGE,155000,28
1,7000,10.59,B,0,MORTGAGE,110000,23
1,2400,15.23,C,1,RENT,21600,23
1,6000,14.79,C,7,RENT,36000,22
1,6000,16.89,D,1,RENT,31200,21
1,5900,,A,1,OWN,15600,33
1,6000,13.49,C,0,RENT,35000,25
1,1700,10.59,B,0,RENT,50000,37
1,3200,10.99,B,3,RENT,84000,23
1,7000,12.99,C,2,MORTGAGE,50000,33
1,10625,,A,11,MORTGAGE,59000,25
1,4200,11.99,B,3,RENT,69000,27
1,2000,11.49,B,,OWN,18000,22
1,14000,8.49,A,3,MORTGAGE,83000,21
1,3600,15.62,D,10,RENT,80000,36
1,3600,10.99,B,14,RENT,94438,29
1,1625,16.89,D,3,MORTGAGE,21120,22
1,3500,,B,6,RENT,65000,32
1,4600,15.62,D,3,RENT,58800,26
1,6200,15.99,D,61,MORTGAGE,75000,26
1,5000,15.99,D,7,RENT,69900,23
1,7500,18.39,E,3,MORTGAGE,160000,26
1,15000,8.49,A,7,RENT,95600,23
1,2400,17.49,D,2,RENT,13440,36
1,16000,10.59,B,14,MORTGAGE,61000,32
1,10000,15.62,D,6,MORTGAGE,75000,22
1,20000,10.99,B,1,RENT,33000,24
1,10000,,D,3,RENT,70000,23
1,4200,9.99,B,,OWN,21600,26
1,8325,,B,5,MORTGAGE,48000,21
1,6800,21.74,F,2,RENT,36500,24
1,11500,,B,0,MORTGAGE,28800,22
1,7200,15.23,C,2,OWN,35000,21
1,10000,8.49,A,15,MORTGAGE,50000,23
1,2000,12.99,C,3,MORTGAGE,27385,32
1,13000,15.23,C,2,RENT,60000,28
1,4800,17.99,E,0,RENT,45000,23
1,2400,10.99,B,,OWN,372000,30
1,2000,11.99,B,4,MORTGAGE,55000,21
1,2000,16.89,D,2,RENT,33000,38
1,5650,10.99,B,3,MORTGAGE,72000,23
1,1500,8.49,A,3,RENT,45000,24
1,5200,13.99,C,5,MORTGAGE,60000,23
1,5775,5.42,A,,MORTGAGE,35554,22
1,5000,12.99,C,2,MORTGAGE,128000,33
1,7000,15.99,D,11,OWN,144000,28
1,9600,,B,,MORTGAGE,93600,23
1,4500,13.49,C,2,RENT,47000,21
1,11500,11.49,B,0,RENT,40000,23
1,5000,10.99,B,0,RENT,24000,31
1,4800,9.99,B,4,RENT,38400,32
1,16000,10.99,B,4,MORTGAGE,42000,35
1,10000,18.39,E,26,MORTGAGE,175400,33
1,35000,19.29,E,8,RENT,85000,31
1,20000,10.59,B,13,RENT,75000,28
1,6000,10.59,B,5,RENT,55000,31
1,14300,13.49,C,5,RENT,30000,32
1,3000,15.62,D,4,RENT,42000,27
1,1500,8.49,A,0,RENT,60000,52
1,28000,,B,23,RENT,120000,22
1,16000,13.99,C,3,RENT,50000,35
1,21000,18.79,E,0,RENT,150000,34
1,12000,5.42,A,,RENT,31800,22
1,4800,10.99,B,5,RENT,50000,25
1,3500,13.99,C,5,RENT,22800,27
1,8450,6.99,A,4,MORTGAGE,98400,26
1,8000,18.39,E,4,RENT,84000,22
1,12200,11.49,B,1,RENT,42000,22
1,12000,10.99,B,7,RENT,37200,22
1,8500,14.79,C,40,MORTGAGE,59826,26
1,9600,13.49,C,9,MORTGAGE,74400,43
1,10000,13.49,C,3,RENT,40000,27
1,5000,11.99,B,28,MORTGAGE,136886,28
1,10500,8.49,A,5,RENT,40500,21
1,6000,15.23,C,20,MORTGAGE,60000,28
1,30000,16.49,D,6,MORTGAGE,120000,39
1,15000,15.99,D,14,MORTGAGE,40000,22
1,2875,11.99,B,4,OWN,40800,37
1,14500,11.49,B,3,RENT,55500,24
1,5000,8.49,A,2,RENT,48000,31
1,5000,7.49,A,2,OWN,48600,23
1,6000,15.62,D,2,MORTGAGE,56160,24
1,3250,,C,4,RENT,20000,27
1,12000,7.49,A,6,RENT,36000,29
1,1275,10.99,B,0,MORTGAGE,65964,24
1,5000,12.99,C,0,RENT,50000,28
1,5000,15.23,C,2,RENT,50000,24
1,1600,16.89,D,13,RENT,39000,27
1,1000,10.59,B,,MORTGAGE,38000,23
1,3200,9.99,B,15,RENT,40000,35
1,35000,20.25,F,7,RENT,120366.05,23
1,11375,10.99,B,32,MORTGAGE,157124,37
1,29100,12.99,C,11,MORTGAGE,52000,24
1,4925,,B,0,MORTGAGE,120000,30
1,1000,,B,,MORTGAGE,26400,22
1,7500,9.99,B,3,RENT,65000,29
1,5400,13.99,C,15,RENT,60000,37
1,2500,15.99,D,0,OWN,36000,28
1,3200,5.99,A,1,MORTGAGE,57000,22
1,9000,,B,11,MORTGAGE,90300,27
1,7700,14.79,C,6,MORTGAGE,100000,26
1,2500,8.49,A,5,MORTGAGE,110004,24
1,7925,10.59,B,2,MORTGAGE,110000,29
1,1000,,B,11,RENT,36000,30
1,5000,8.49,A,2,RENT,12000,27
1,7550,9.99,B,21,RENT,73000,26
1,6725,11.49,B,13,MORTGAGE,42000,23
1,5000,,C,16,MORTGAGE,45000,24
1,2400,14.79,C,5,RENT,99999,25
1,4800,15.99,D,6,RENT,55000,28
1,7400,13.99,C,,RENT,49995,24
1,2000,10.59,B,2,RENT,32000,24
1,18000,12.99,C,21,MORTGAGE,70000,28
1,9000,5.42,A,15,MORTGAGE,76000,28
1,8000,11.49,B,4,MORTGAGE,62000,29
1,5000,10.99,B,3,RENT,19200,25
1,15000,17.49,D,14,RENT,54000,25
1,6000,15.62,D,5,MORTGAGE,27600,24
1,2000,11.49,B,2,RENT,50000,27
1,4800,17.99,E,6,RENT,58000,26
1,17725,11.49,B,14,RENT,38220,27
1,18300,10.99,B,5,MORTGAGE,74900,24
1,13250,13.99,C,10,MORTGAGE,36000,21
1,6000,15.23,C,33,MORTGAGE,54902.52,25
1,10000,,B,12,MORTGAGE,43000,24
1,3000,11.99,B,7,MORTGAGE,48000,25
1,10000,,A,1,RENT,25000,21
1,4000,12.99,C,4,OWN,24000,27
1,1200,11.99,B,1,OWN,30480,37
1,3000,10.99,B,2,MORTGAGE,49000,24
1,25475,10.99,B,0,RENT,60000,22
1,3075,15.62,D,1,MORTGAGE,28000,36
1,10000,8.49,A,15,MORTGAGE,72000,28
1,7500,11.49,B,5,MORTGAGE,45500,31
1,5000,8.49,A,3,RENT,40000,39
1,2800,21.74,F,1,RENT,23000,22
1,3000,9.99,B,0,MORTGAGE,25000,22
1,1500,15.23,C,0,RENT,17000,41
1,3000,12.99,C,,OWN,57600,27
1,3025,10.99,B,23,MORTGAGE,76793,27
1,13000,9.99,B,7,MORTGAGE,40000,23
1,5000,13.99,C,3,RENT,48000,26
1,9000,15.23,C,3,RENT,45512,25
1,1800,8.49,A,15,RENT,36000,25
1,10500,9.99,B,2,RENT,35000,22
1,5600,11.99,B,5,RENT,42000,33
1,6000,,B,18,MORTGAGE,71000,21
1,5000,15.62,D,0,RENT,65000,25
1,6125,5.99,A,25,RENT,120000,32
1,7500,15.62,D,7,MORTGAGE,56000,23
1,15000,7.49,A,11,MORTGAGE,45600,30
1,6575,13.49,C,5,RENT,36000,27
1,7000,9.99,B,5,RENT,42614,22
1,6000,13.49,C,,RENT,27120,33
1,5900,7.49,A,3,MORTGAGE,78644,22
1,5000,14.79,C,6,RENT,41000,21
1,7425,9.99,B,11,OWN,71884,56
1,5000,11.99,B,,MORTGAGE,50000,24
1,6000,12.99,C,9,MORTGAGE,50400,25
1,13000,10.59,B,7,RENT,67000,27
1,8000,7.49,A,19,MORTGAGE,87000,23
1,5500,13.49,C,3,RENT,57000,26
1,10000,18.39,E,9,RENT,22000,32
1,15000,9.99,B,4,RENT,65000,25
1,9000,11.49,B,6,MORTGAGE,141000,54
1,2800,,C,,OWN,17760,38
1,3000,11.99,B,22,MORTGAGE,66000,34
1,8000,13.49,C,5,MORTGAGE,52000,31
1,15000,9.99,B,2,RENT,100000,24
1,4500,10.59,B,1,MORTGAGE,42000,26
1,35000,13.49,C,11,MORTGAGE,120000,31
1,7000,11.49,B,19,MORTGAGE,69600,25
1,9950,12.99,C,7,RENT,30784,33
1,2000,18.39,E,21,MORTGAGE,72000,39
1,10000,6.99,A,1,MORTGAGE,57000,27
1,7500,10.59,B,12,RENT,36000,26
1,12000,5.42,A,2,RENT,36000,28
1,6000,9.99,B,2,RENT,43000,35
1,5000,12.99,C,,RENT,30000,23
1,2800,8.49,A,,MORTGAGE,15204,23
1,6000,7.49,A,6,RENT,48000,22
1,3625,10.59,B,2,RENT,58000,23
1,6000,10.59,B,0,RENT,19200,24
1,4800,8.9,A,6,MORTGAGE,24600,32
1,2500,13.84,C,,RENT,19464,24
1,2800,8.9,A,11,RENT,54000,21
1,12000,,A,5,MORTGAGE,39996,28
1,10000,,B,1,RENT,35000,36
1,11200,7.42,A,4,MORTGAGE,50400,23
1,35000,,B,10,MORTGAGE,487000,39
1,2400,17.19,D,1,RENT,30000,21
1,5000,15.62,C,1,RENT,43200,39
1,9750,17.19,D,3,RENT,20800,31
1,8000,12.12,B,1,RENT,42000,24
1,9725,12.12,B,8,OWN,50000,29
1,6000,13.49,C,31,RENT,72000,26
1,7125,9.99,B,2,MORTGAGE,60000,32
1,9000,15.62,D,1,RENT,38400,28
1,2050,13.49,C,23,MORTGAGE,33000,24
1,3200,12.99,C,,RENT,39000,25
1,1300,13.49,C,56,RENT,70000,24
1,3000,9.99,B,0,RENT,19200,23
1,11500,10.99,B,3,MORTGAGE,55000,32
1,17600,13.49,C,13,MORTGAGE,100000,32
1,21000,,B,38,MORTGAGE,175000,27
1,25000,15.62,D,12,OWN,84000,28
1,1300,6.99,A,16,RENT,50000,26
1,9600,5.99,A,6,RENT,43200,25
1,10000,11.99,B,12,RENT,30000,21
1,2000,5.99,A,1,RENT,19200,29
1,10000,15.23,C,0,RENT,60000,25
1,30000,18.39,E,1,MORTGAGE,116000,46
1,4000,13.99,C,10,MORTGAGE,50400,27
1,4800,8.49,A,10,OWN,48000,22
1,4000,5.42,A,15,MORTGAGE,75000,27
1,2800,11.49,B,2,RENT,24000,23
1,24000,19.69,E,8,MORTGAGE,119000,22
1,8000,13.99,C,10,RENT,58000,24
1,17000,12.99,C,1,RENT,35400,26
1,14000,16.49,D,4,RENT,45000,25
1,2350,12.99,C,0,OWN,36000,28
1,8875,11.99,B,2,MORTGAGE,37000,35
1,2000,18.39,E,1,RENT,24000,21
1,2000,6.99,A,,MORTGAGE,26784,21
1,2400,8.49,A,3,RENT,22800,31
1,8000,,D,18,RENT,25000,33
1,18000,22.48,G,16,MORTGAGE,300000,28
1,6000,11.99,B,3,MORTGAGE,100000,37
1,2000,13.99,C,2,RENT,27600,23
1,10000,,E,13,RENT,31504.27,40
1,4650,13.49,C,3,RENT,43000,32
1,4500,15.62,D,7,MORTGAGE,36000,44
1,6000,10.99,B,2,RENT,74000,23
1,1000,8.49,A,5,RENT,9600,24
1,2000,5.42,A,,MORTGAGE,12600,22
1,5425,10.59,B,0,RENT,83200,27
1,6000,10.99,B,3,RENT,60000,24
1,1550,7.49,A,5,MORTGAGE,22000,23
1,7750,9.99,B,9,RENT,112000,25
1,6775,10.59,B,5,MORTGAGE,84000,27
1,7150,15.99,D,17,RENT,64500,41
1,5125,6.99,A,6,MORTGAGE,34800,25
1,10800,13.99,C,2,RENT,48000,26
1,3450,11.99,B,5,RENT,25000,25
1,6100,14.79,C,4,MORTGAGE,72000,38
1,9600,13.99,C,11,MORTGAGE,130000,45
1,16000,14.79,C,1,MORTGAGE,110000,24
1,3000,16.89,D,,RENT,39600,27
1,20000,13.49,C,8,RENT,75000,35
1,8000,8.49,A,1,MORTGAGE,96000,29
1,7000,10.59,B,11,MORTGAGE,43200,23
1,6500,14.79,C,,RENT,21600,24
1,16000,11.99,B,0,MORTGAGE,93000,23
1,4500,7.49,A,53,MORTGAGE,48000,30
1,4500,13.99,C,,RENT,17600,25
1,10000,16.89,D,14,MORTGAGE,56000,33
1,5000,10.99,B,0,OWN,25000,27
1,1875,8.49,A,,RENT,15204,31
1,7000,,B,12,RENT,37000,23
1,6000,15.23,C,13,RENT,65000,25
1,3900,10.99,B,0,RENT,44500,25
1,1500,11.49,B,1,MORTGAGE,55000,23
1,2000,11.99,B,5,MORTGAGE,30000,26
1,10000,17.99,E,5,MORTGAGE,44000,30
1,1000,17.49,D,0,RENT,36000,70
1,5000,13.99,C,2,OWN,32500,23
1,12325,8.49,A,14,MORTGAGE,140000,34
1,12000,16.89,D,22,RENT,72000,25
1,5000,6.99,A,25,OWN,36000,31
1,5500,8.49,A,,MORTGAGE,36780,25
1,9600,15.62,D,5,RENT,60000,25
1,5000,,D,3,RENT,24000,21
1,11200,13.49,C,20,MORTGAGE,72000,30
1,9000,5.99,A,8,RENT,30000,26
1,1000,11.99,B,11,RENT,35000,25
1,4400,11.99,B,12,RENT,49000,23
1,30000,15.62,D,4,MORTGAGE,125000,30
1,10000,7.49,A,20,OWN,59000,28
1,5500,11.99,B,20,RENT,57600,26
1,6000,,D,0,MORTGAGE,60000,22
1,8475,12.99,C,13,MORTGAGE,122708,24
1,6400,7.49,A,0,RENT,32000,43
1,7500,5.99,A,4,MORTGAGE,40000,32
1,3000,7.49,A,2,RENT,30000,23
1,1000,13.43,C,,RENT,10140,21
1,11000,8.49,A,22,RENT,35000,25
1,8000,,C,4,RENT,45000,24
1,5000,13.99,C,1,RENT,50000,23
1,5000,12.99,C,6,RENT,35000,26
1,5000,15.99,D,9,RENT,21000,47
1,8000,17.49,D,4,RENT,39666,34
1,1000,13.99,C,4,RENT,60000,55
1,6000,15.99,D,4,RENT,55000,21
1,2100,11.49,B,17,MORTGAGE,55963,25
1,30000,16.49,D,10,MORTGAGE,72357,23
1,6000,,A,6,MORTGAGE,70000,22
1,4000,15.62,D,5,MORTGAGE,30000,31
1,3000,12.99,C,2,RENT,36000,47
1,4500,,A,8,MORTGAGE,28000,26
1,3100,10.59,B,3,RENT,30892.8,31
1,1600,15.23,C,2,OWN,57068,26
1,12000,16.49,D,0,MORTGAGE,60000,27
1,6600,11.49,B,0,RENT,26240,37
1,5000,11.99,B,6,RENT,60000,27
1,14400,7.49,A,4,MORTGAGE,59000,21
1,5000,12.99,C,2,OWN,38000,23
1,10000,16.49,D,6,MORTGAGE,48200,27
1,7600,8.49,A,9,RENT,18000,28
1,13000,9.99,B,6,RENT,60000,22
1,4000,15.23,C,5,MORTGAGE,42000,24
1,7200,11.99,B,0,RENT,28800,34
1,9000,,B,5,MORTGAGE,35000,22
1,2950,17.49,D,4,RENT,9600,26
1,8400,10.99,B,2,MORTGAGE,28000,23
1,5000,5.42,A,12,MORTGAGE,50000,22
1,10800,15.99,D,3,RENT,54000,27
1,6000,11.49,B,6,MORTGAGE,48000,29
1,10000,10.59,B,28,MORTGAGE,56820,28
1,5000,8.49,A,0,RENT,24996,35
1,3000,15.23,C,18,RENT,45314,32
1,12000,17.49,D,4,MORTGAGE,60000,25
1,12000,11.49,B,3,RENT,75000,27
1,15000,15.99,D,13,OWN,74000,23
1,1200,15.99,D,5,OWN,25200,25
1,4900,15.62,D,7,MORTGAGE,65000,22
1,7000,6.99,A,,OWN,30156,29
1,10000,8.49,A,2,MORTGAGE,45912,28
